step,episode,ep_reward,ep_steps,success,p_hidden_mean,collision_rate,oob_rate,critic_loss,actor_loss,coverage_loss,alpha,rew_env,rew_coverage,rew_exploration
4747,1512,-3.0000,1,0,0.9249,1.000,0.000,0.0000,0.0000,0.0780,0.2000,-3.0000,0.6975,0.0000
4752,1513,-11.0000,5,0,0.8266,0.800,0.200,0.0000,0.0000,0.1931,0.2000,-11.0000,1.2201,0.0000
4754,1514,-5.0000,2,0,0.8323,0.500,0.500,0.0000,0.0000,0.1910,0.2000,-5.0000,0.9067,0.0000
4764,1515,-20.0000,10,0,0.7517,0.600,0.400,0.0000,0.0000,0.4223,0.2000,-20.0000,1.3271,0.0000
4766,1516,-5.0000,2,0,0.8710,0.500,0.500,0.0000,0.0000,0.1385,0.2000,-5.0000,0.5514,0.0000
4776,1517,-20.0000,10,0,0.7723,0.200,0.800,0.0000,0.0000,0.2613,0.2000,-20.0000,0.9812,0.0000
4777,1518,-3.0000,1,0,0.9026,1.000,0.000,0.0000,0.0000,0.1025,0.2000,-3.0000,0.5371,0.0000
4780,1519,-7.0000,3,0,0.8213,0.667,0.333,0.0000,0.0000,0.1986,0.2000,-7.0000,0.5690,0.0000
4781,1520,-3.0000,1,0,0.9284,1.000,0.000,0.0000,0.0000,0.0743,0.2000,-3.0000,0.5546,0.0000
4782,1521,-3.0000,1,0,0.9385,1.000,0.000,0.0000,0.0000,0.0635,0.2000,-3.0000,0.6611,0.0000
4791,1522,-19.0000,9,0,0.7935,0.778,0.222,0.0000,0.0000,1.3693,0.2000,-19.0000,1.1158,0.0000
4801,1523,-20.0000,10,0,0.7333,0.400,0.600,0.0000,0.0000,1.0349,0.2000,-20.0000,1.0428,0.0000
4802,1524,-3.0000,1,0,0.8808,1.000,0.000,0.0000,0.0000,0.1269,0.2000,-3.0000,0.5079,0.0000
4804,1525,-5.0000,2,0,0.7812,1.000,0.000,0.0000,0.0000,0.2590,0.2000,-5.0000,1.0530,0.0000
4814,1526,-20.0000,10,0,0.6338,0.500,0.500,0.0000,0.0000,0.6824,0.2000,-20.0000,1.4368,0.0000
4815,1527,-3.0000,1,0,0.7994,1.000,0.000,0.0000,0.0000,0.2239,0.2000,-3.0000,0.9631,0.0000
4825,1528,-20.0000,10,0,0.5885,0.500,0.500,0.0000,0.0000,0.5472,0.2000,-20.0000,2.0394,0.0000
4832,1529,-15.0000,7,0,0.6267,1.000,0.000,0.0000,0.0000,0.5042,0.2000,-15.0000,1.5377,0.0000
4842,1530,-20.0000,10,0,0.6585,0.600,0.400,0.0000,0.0000,0.5204,0.2000,-20.0000,1.6281,0.0000
4843,1531,-3.0000,1,0,0.8904,1.000,0.000,0.0000,0.0000,0.1161,0.2000,-3.0000,0.9163,0.0000
4845,1532,-5.0000,2,0,0.8055,0.500,0.500,0.0000,0.0000,0.2190,0.2000,-5.0000,0.7594,0.0000
4855,1533,-20.0000,10,0,0.6716,0.700,0.300,0.0000,0.0000,0.4058,0.2000,-20.0000,1.4336,0.0000
4865,1534,-20.0000,10,0,0.7207,0.400,0.600,0.0000,0.0000,0.3310,0.2000,-20.0000,0.9312,0.0000
4866,1535,-3.0000,1,0,0.9278,1.000,0.000,0.0000,0.0000,0.0750,0.2000,-3.0000,0.6410,0.0000
4867,1536,-3.0000,1,0,0.8599,1.000,0.000,0.0000,0.0000,0.1509,0.2000,-3.0000,0.4190,0.0000
4877,1537,-20.0000,10,0,0.7796,0.300,0.700,0.0000,0.0000,1.3596,0.2000,-20.0000,0.9900,0.0000
4878,1538,-3.0000,1,0,0.9221,1.000,0.000,0.0000,0.0000,0.0811,0.2000,-3.0000,0.6101,0.0000
4879,1539,-3.0000,1,0,0.9073,1.000,0.000,0.0000,0.0000,0.0973,0.2000,-3.0000,0.4505,0.0000
4880,1540,-3.0000,1,0,0.9230,1.000,0.000,0.0000,0.0000,0.0801,0.2000,-3.0000,0.5408,0.0000
4888,1541,-17.0000,8,0,0.7204,0.250,0.750,0.0000,0.0000,0.3369,0.2000,-17.0000,1.4543,0.0000
4889,1542,-3.0000,1,0,0.8659,1.000,0.000,0.0000,0.0000,0.1440,0.2000,-3.0000,0.4724,0.0000
4899,1543,-20.0000,10,0,0.7506,0.700,0.300,0.0000,0.0000,0.7554,0.2000,-20.0000,1.3740,0.0000
4909,1544,-20.0000,10,0,0.6879,0.600,0.400,0.0000,0.0000,0.5594,0.2000,-20.0000,1.2390,0.0000
4910,1545,-3.0000,1,0,0.9096,1.000,0.000,0.0000,0.0000,0.0947,0.2000,-3.0000,1.3613,0.0000
4920,1546,-20.0000,10,0,0.6538,0.900,0.100,0.0000,0.0000,0.5255,0.2000,-20.0000,1.6969,0.0000
4921,1547,-3.0000,1,0,0.8742,1.000,0.000,0.0000,0.0000,0.1344,0.2000,-3.0000,0.8956,0.0000
4931,1548,-20.0000,10,0,0.6618,0.600,0.400,0.0000,0.0000,0.4202,0.2000,-20.0000,0.8169,0.0000
4932,1549,-3.0000,1,0,0.8792,1.000,0.000,0.0000,0.0000,0.1288,0.2000,-3.0000,0.6678,0.0000
4933,1550,-3.0000,1,0,0.8582,1.000,0.000,0.0000,0.0000,0.1530,0.2000,-3.0000,0.9861,0.0000
4934,1551,-3.0000,1,0,0.8994,1.000,0.000,0.0000,0.0000,0.1061,0.2000,-3.0000,0.4874,0.0000
4935,1552,-3.0000,1,0,0.9160,1.000,0.000,0.0000,0.0000,0.0877,0.2000,-3.0000,0.6843,0.0000
4936,1553,-3.0000,1,0,0.9043,1.000,0.000,0.0000,0.0000,0.1006,0.2000,-3.0000,0.6745,0.0000
4940,1554,-9.0000,4,0,0.7558,0.500,0.500,0.0000,0.0000,0.2835,0.2000,-9.0000,0.6097,0.0000
4941,1555,-3.0000,1,0,0.9284,1.000,0.000,0.0000,0.0000,0.0743,0.2000,-3.0000,0.6473,0.0000
4942,1556,-3.0000,1,0,0.9162,1.000,0.000,0.0000,0.0000,0.0876,0.2000,-3.0000,0.9098,0.0000
4952,1557,-20.0000,10,0,0.7694,0.600,0.400,0.0000,0.0000,0.2684,0.2000,-20.0000,1.4167,0.0000
4954,1558,-5.0000,2,0,0.8291,0.500,0.500,0.0000,0.0000,0.1950,0.2000,-5.0000,1.0487,0.0000
4955,1559,-3.0000,1,0,0.9303,1.000,0.000,0.0000,0.0000,0.0723,0.2000,-3.0000,0.9330,0.0000
4965,1560,-20.0000,10,0,0.7659,0.500,0.500,0.0000,0.0000,0.7678,0.2000,-20.0000,0.8328,0.0000
4966,1561,-3.0000,1,0,0.9322,1.000,0.000,0.0000,0.0000,0.0703,0.2000,-3.0000,0.8958,0.0000
4967,1562,-3.0000,1,0,0.8987,1.000,0.000,0.0000,0.0000,0.1069,0.2000,-3.0000,0.8245,0.0000
4968,1563,-3.0000,1,0,0.9399,1.000,0.000,0.0000,0.0000,0.0620,0.2000,-3.0000,0.8559,0.0000
4971,1564,-7.0000,3,0,0.8688,0.333,0.667,0.0000,0.0000,0.1414,0.2000,-7.0000,0.5113,0.0000
4974,1565,-7.0000,3,0,0.8076,0.333,0.667,0.0000,0.0000,0.2195,0.2000,-7.0000,0.6846,0.0000
4976,1566,-5.0000,2,0,0.8542,0.500,0.500,0.0000,0.0000,0.1578,0.2000,-5.0000,0.3489,0.0000
4978,1567,-5.0000,2,0,0.9222,0.500,0.500,0.0000,0.0000,0.0811,0.2000,-5.0000,0.3875,0.0000
4979,1568,-3.0000,1,0,0.9357,1.000,0.000,0.0000,0.0000,0.0665,0.2000,-3.0000,0.7036,0.0000
4980,1569,-3.0000,1,0,0.9174,1.000,0.000,0.0000,0.0000,0.0862,0.2000,-3.0000,0.8214,0.0000
4983,1570,-7.0000,3,0,0.8318,0.667,0.333,0.0000,0.0000,0.1859,0.2000,-7.0000,0.4982,0.0000
4984,1571,-3.0000,1,0,0.8974,1.000,0.000,0.0000,0.0000,0.1082,0.2000,-3.0000,0.6386,0.0000
4985,1572,-3.0000,1,0,0.9347,1.000,0.000,0.0000,0.0000,0.0675,0.2000,-3.0000,0.5503,0.0000
4986,1573,-3.0000,1,0,0.9205,1.000,0.000,0.0000,0.0000,0.0828,0.2000,-3.0000,0.7139,0.0000
4989,1574,-7.0000,3,0,0.8224,0.667,0.333,0.0000,0.0000,0.2003,0.2000,-7.0000,0.6724,0.0000
4999,1575,-20.0000,10,0,0.7536,0.700,0.300,0.0000,0.0000,1.4575,0.2000,-20.0000,0.9132,0.0000
5000,1576,-3.0000,1,0,0.8791,1.000,0.000,2.4998,-1.8466,0.1289,0.1999,-3.0000,0.4120,0.0000
5002,1577,-5.0000,2,0,0.8958,0.500,0.500,1.9424,-2.5455,0.1100,0.1998,-5.0000,0.4995,0.0000
5003,1578,-3.0000,1,0,0.9111,1.000,0.000,1.5652,-3.0900,0.0931,0.1997,-3.0000,1.0092,0.0000
5011,1579,-17.0000,8,0,0.7595,0.375,0.625,1.4706,-4.7222,0.7163,0.1990,-17.0000,1.4154,0.0000
5016,1580,-11.0000,5,0,0.7364,0.200,0.800,1.5302,-5.4879,0.5502,0.1986,-11.0000,1.7388,0.0000
5020,1581,-9.0000,4,0,0.7363,0.250,0.750,1.5825,-6.1201,0.3150,0.1983,-9.0000,0.8997,0.0000
5030,1582,-20.0000,10,0,0.6659,0.000,1.000,1.6993,-7.4741,0.4135,0.1975,-20.0000,1.3949,0.0000
5033,1583,-7.0000,3,0,0.7237,0.333,0.667,1.7070,-7.8578,0.3328,0.1973,-7.0000,0.9274,0.0000
5043,1584,-20.0000,10,0,0.7957,0.000,1.000,1.7025,-8.7894,0.2356,0.1965,-20.0000,1.4652,0.0000
5053,1585,-20.0000,10,0,0.7744,0.000,1.000,1.7116,-9.4052,0.2572,0.1957,-20.0000,0.7496,0.0000
5063,1586,-20.0000,10,0,0.8661,0.000,1.000,1.6435,-10.1717,0.1459,0.1949,-20.0000,0.9827,0.0000
5073,1587,-20.0000,10,0,0.8810,0.000,1.000,1.7978,-10.6970,1.5096,0.1942,-20.0000,0.4616,0.0000
5083,1588,-20.0000,10,0,0.8026,0.000,1.000,2.0449,-11.6668,0.2280,0.1934,-20.0000,0.7960,0.0000
5093,1589,-20.0000,10,0,0.8019,0.000,1.000,1.9962,-13.4002,0.2231,0.1926,-20.0000,1.1262,0.0000
5103,1590,-20.0000,10,0,0.7922,0.000,1.000,2.2158,-15.2092,0.2348,0.1918,-20.0000,0.7684,0.0000
5110,1591,-15.0000,7,0,0.8876,0.143,0.857,2.6636,-16.4909,1.5407,0.1913,-15.0000,0.9012,0.0000
5120,1592,-20.0000,10,0,0.8316,0.000,1.000,2.9051,-18.3952,0.4555,0.1905,-20.0000,0.8663,0.0000
5130,1593,-20.0000,10,0,0.8581,0.000,1.000,2.7852,-19.8744,0.8080,0.1898,-20.0000,0.6369,0.0000
5140,1594,-20.0000,10,0,0.8160,0.000,1.000,3.1607,-23.9389,0.5575,0.1890,-20.0000,0.6478,0.0000
5150,1595,-20.0000,10,0,0.8168,0.000,1.000,3.3928,-25.9254,1.5504,0.1883,-20.0000,0.4395,0.0000
5160,1596,-20.0000,10,0,0.6821,0.000,1.000,3.3950,-30.1378,0.5405,0.1875,-20.0000,0.1792,0.0000
5170,1597,-20.0000,10,0,0.6172,0.000,1.000,4.2693,-32.1713,0.9854,0.1867,-20.0000,0.2497,0.0000
5180,1598,-20.0000,10,0,0.6374,0.000,1.000,4.6302,-35.7952,0.4650,0.1860,-20.0000,0.9269,0.0000
5190,1599,-20.0000,10,0,0.6275,0.000,1.000,5.2930,-39.1222,0.4695,0.1852,-20.0000,1.2168,0.0000
5200,1600,-20.0000,10,0,0.6536,0.000,1.000,6.3083,-45.0247,0.4354,0.1845,-20.0000,1.0786,0.0000
5210,1601,-20.0000,10,0,0.6586,0.000,1.000,6.3264,-50.6115,0.4263,0.1838,-20.0000,1.1940,0.0000
5220,1602,-20.0000,10,0,0.7542,0.000,1.000,7.7811,-53.1442,0.2889,0.1830,-20.0000,1.4057,0.0000
5230,1603,-20.0000,10,0,0.7598,0.000,1.000,7.9676,-58.5868,0.2853,0.1823,-20.0000,1.4752,0.0000
5240,1604,-20.0000,10,0,0.7541,0.000,1.000,8.5608,-64.9646,0.4707,0.1816,-20.0000,1.1389,0.0000
5250,1605,-20.0000,10,0,0.7715,0.000,1.000,9.9274,-69.4193,0.2617,0.1808,-20.0000,0.4822,0.0000
5254,1606,-9.0000,4,0,0.8602,0.250,0.750,10.5190,-72.8515,0.1521,0.1805,-9.0000,0.3709,0.0000
5264,1607,-20.0000,10,0,0.7726,0.000,1.000,11.3496,-79.1361,1.5425,0.1798,-20.0000,0.9591,0.0000
5274,1608,-20.0000,10,0,0.7363,0.000,1.000,14.5546,-89.6166,0.3129,0.1791,-20.0000,1.1993,0.0000
5284,1609,-20.0000,10,0,0.7404,0.000,1.000,13.2739,-97.2227,0.3072,0.1784,-20.0000,1.3697,0.0000
5294,1610,-20.0000,10,0,0.7679,0.000,1.000,16.5759,-105.8234,0.2688,0.1777,-20.0000,1.2311,0.0000
5304,1611,-20.0000,10,0,0.7793,0.000,1.000,18.5677,-112.5240,0.2508,0.1769,-20.0000,0.7965,0.0000
5314,1612,-20.0000,10,0,0.8251,0.000,1.000,18.9994,-122.9521,0.1946,0.1762,-20.0000,0.9293,0.0000
5324,1613,-20.0000,10,0,0.8470,0.000,1.000,18.6848,-135.5805,0.1676,0.1755,-20.0000,0.7822,0.0000
5334,1614,-20.0000,10,0,0.8604,0.000,1.000,21.0586,-144.6409,0.1512,0.1748,-20.0000,0.6239,0.0000
5344,1615,-20.0000,10,0,0.8842,0.000,1.000,24.2004,-154.7202,0.1240,0.1741,-20.0000,0.6008,0.0000
5354,1616,-20.0000,10,0,0.8950,0.000,1.000,31.2185,-168.4381,0.1115,0.1734,-20.0000,0.5246,0.0000
5364,1617,-20.0000,10,0,0.9019,0.000,1.000,31.2775,-181.1675,0.1036,0.1727,-20.0000,0.4337,0.0000
5374,1618,-20.0000,10,0,0.9142,0.000,1.000,34.5896,-192.8265,0.0902,0.1720,-20.0000,0.4233,0.0000
5384,1619,-20.0000,10,0,0.9212,0.000,1.000,34.9953,-206.9395,0.0824,0.1713,-20.0000,0.3852,0.0000
5394,1620,-20.0000,10,0,0.9271,0.000,1.000,40.8257,-221.6309,0.0760,0.1707,-20.0000,0.3549,0.0000
5404,1621,-20.0000,10,0,0.9323,0.000,1.000,39.4908,-241.6390,0.0704,0.1700,-20.0000,0.3285,0.0000
5414,1622,-20.0000,10,0,0.9366,0.000,1.000,45.6811,-257.2274,0.0658,0.1693,-20.0000,0.3135,0.0000
5424,1623,-20.0000,10,0,0.9381,0.000,1.000,49.0570,-278.2910,0.0640,0.1686,-20.0000,0.2566,0.0000
5434,1624,-20.0000,10,0,0.9421,0.000,1.000,45.0548,-281.7770,0.0598,0.1679,-20.0000,0.2387,0.0000
5444,1625,-20.0000,10,0,0.9480,0.000,1.000,51.0531,-283.1903,0.0535,0.1673,-20.0000,0.2513,0.0000
5454,1626,-20.0000,10,0,0.9520,0.000,1.000,45.8995,-290.7971,0.0494,0.1666,-20.0000,0.2355,0.0000
5464,1627,-20.0000,10,0,0.9529,0.000,1.000,47.3227,-296.8803,0.0483,0.1659,-20.0000,0.1977,0.0000
5474,1628,-20.0000,10,0,0.9530,0.000,1.000,48.3666,-301.1115,0.0482,0.1653,-20.0000,0.1462,0.0000
5484,1629,-20.0000,10,0,0.9581,0.000,1.000,44.9223,-310.2999,0.0429,0.1646,-20.0000,0.1865,0.0000
5494,1630,-20.0000,10,0,0.9604,0.000,1.000,45.9841,-315.0135,0.0405,0.1639,-20.0000,0.1830,0.0000
5504,1631,-20.0000,10,0,0.9631,0.000,1.000,47.9529,-319.7636,0.0377,0.1633,-20.0000,0.1780,0.0000
5514,1632,-20.0000,10,0,0.9645,0.000,1.000,42.4826,-322.6925,0.0362,0.1626,-20.0000,0.1637,0.0000
5524,1633,-20.0000,10,0,0.9638,0.000,1.000,47.9440,-324.9347,0.0369,0.1620,-20.0000,0.1423,0.0000
5534,1634,-20.0000,10,0,0.9653,0.000,1.000,48.1386,-333.2953,0.0354,0.1613,-20.0000,0.1319,0.0000
5544,1635,-20.0000,10,0,0.9684,0.000,1.000,41.1722,-336.3005,0.0321,0.1607,-20.0000,0.1434,0.0000
5554,1636,-20.0000,10,0,0.9628,0.000,1.000,42.0652,-343.3167,3.3814,0.1600,-20.0000,0.1440,0.0000
5564,1637,-20.0000,10,0,0.9386,0.000,1.000,43.9614,-347.2665,0.0636,0.1594,-20.0000,0.2055,0.0000
5574,1638,-20.0000,10,0,0.9307,0.000,1.000,43.9549,-356.2162,0.0722,0.1587,-20.0000,0.3027,0.0000
5584,1639,-20.0000,10,0,0.9285,0.000,1.000,43.9970,-364.5425,0.0745,0.1581,-20.0000,0.3284,0.0000
5594,1640,-20.0000,10,0,0.9313,0.000,1.000,42.5430,-366.2446,0.0714,0.1575,-20.0000,0.3137,0.0000
5604,1641,-20.0000,10,0,0.9358,0.000,1.000,43.2745,-373.5114,0.0666,0.1568,-20.0000,0.2965,0.0000
5614,1642,-20.0000,10,0,0.9362,0.000,1.000,39.6559,-374.2982,0.0660,0.1562,-20.0000,0.2379,0.0000
5624,1643,-20.0000,10,0,0.9426,0.000,1.000,40.0127,-384.3775,0.0593,0.1556,-20.0000,0.2788,0.0000
5634,1644,-20.0000,10,0,0.9455,0.000,1.000,48.8079,-387.3303,0.0562,0.1550,-20.0000,0.2433,0.0000
5644,1645,-20.0000,10,0,0.9490,0.000,1.000,43.4975,-393.0068,0.0524,0.1543,-20.0000,0.2317,0.0000
5654,1646,-20.0000,10,0,0.9517,0.000,1.000,45.7235,-400.3289,0.0496,0.1537,-20.0000,0.2242,0.0000
5664,1647,-20.0000,10,0,0.9543,0.000,1.000,37.5137,-401.5378,0.0469,0.1531,-20.0000,0.2176,0.0000
5674,1648,-20.0000,10,0,0.9552,0.000,1.000,41.7760,-415.6013,0.0459,0.1525,-20.0000,0.1930,0.0000
5684,1649,-20.0000,10,0,0.9585,0.000,1.000,42.6753,-417.0856,0.0425,0.1519,-20.0000,0.1827,0.0000
5694,1650,-20.0000,10,0,0.9582,0.000,1.000,46.4428,-417.6200,0.0428,0.1513,-20.0000,0.1552,0.0000
5704,1651,-20.0000,10,0,0.9593,0.000,1.000,41.2372,-430.4150,0.0416,0.1507,-20.0000,0.1206,0.0000
5714,1652,-20.0000,10,0,0.9641,0.000,1.000,37.5117,-429.5345,0.0366,0.1501,-20.0000,0.1639,0.0000
5724,1653,-20.0000,10,0,0.9635,0.000,1.000,39.7141,-439.0123,0.0372,0.1495,-20.0000,0.1377,0.0000
5734,1654,-20.0000,10,0,0.9653,0.000,1.000,40.5329,-440.7769,0.0353,0.1489,-20.0000,0.1296,0.0000
5744,1655,-20.0000,10,0,0.9677,0.000,1.000,42.8368,-452.5806,0.0329,0.1483,-20.0000,0.1385,0.0000
5754,1656,-20.0000,10,0,0.9692,0.000,1.000,45.4353,-452.1392,0.0313,0.1477,-20.0000,0.1320,0.0000
5764,1657,-20.0000,10,0,0.9709,0.000,1.000,39.7571,-466.7327,0.0296,0.1471,-20.0000,0.1344,0.0000
5774,1658,-20.0000,10,0,0.9716,0.000,1.000,43.5755,-467.2103,0.0289,0.1465,-20.0000,0.1288,0.0000
5784,1659,-20.0000,10,0,0.9726,0.000,1.000,42.8980,-488.6182,0.0278,0.1459,-20.0000,0.1221,0.0000
5794,1660,-20.0000,10,0,0.9719,0.000,1.000,41.1153,-493.6920,0.0285,0.1453,-20.0000,0.0956,0.0000
5804,1661,-20.0000,10,0,0.9743,0.000,1.000,39.6507,-489.8311,0.0261,0.1447,-20.0000,0.1088,0.0000
5814,1662,-20.0000,10,0,0.9741,0.000,1.000,44.6072,-505.9662,0.0263,0.1442,-20.0000,0.0959,0.0000
5824,1663,-20.0000,10,0,0.9766,0.000,1.000,41.1018,-509.6664,0.0237,0.1436,-20.0000,0.1117,0.0000
5834,1664,-20.0000,10,0,0.9773,0.000,1.000,46.1588,-521.9113,0.0230,0.1430,-20.0000,0.1052,0.0000
5844,1665,-20.0000,10,0,0.9778,0.000,1.000,41.5075,-524.4385,0.0224,0.1424,-20.0000,0.1008,0.0000
5854,1666,-20.0000,10,0,0.9771,0.000,1.000,42.6510,-533.5801,0.0232,0.1419,-20.0000,0.0833,0.0000
5864,1667,-20.0000,10,0,0.9787,0.000,1.000,41.4753,-535.7310,0.0216,0.1413,-20.0000,0.0894,0.0000
5874,1668,-20.0000,10,0,0.9783,0.000,1.000,39.1946,-544.3336,0.0220,0.1407,-20.0000,0.0731,0.0000
5884,1669,-20.0000,10,0,0.9797,0.000,1.000,41.2913,-553.0135,0.0205,0.1402,-20.0000,0.0821,0.0000
5894,1670,-20.0000,10,0,0.9803,0.000,1.000,43.3850,-557.9659,0.0199,0.1396,-20.0000,0.0821,0.0000
5904,1671,-20.0000,10,0,0.9809,0.000,1.000,41.0861,-553.9467,0.0193,0.1390,-20.0000,0.0813,0.0000
5914,1672,-20.0000,10,0,0.9818,0.000,1.000,41.1119,-566.4621,0.0184,0.1385,-20.0000,0.0836,0.0000
5924,1673,-20.0000,10,0,0.9818,0.000,1.000,40.4564,-582.7368,0.0184,0.1379,-20.0000,0.0708,0.0000
5934,1674,-20.0000,10,0,0.9830,0.000,1.000,39.7715,-582.1670,0.0171,0.1374,-20.0000,0.0792,0.0000
5944,1675,-20.0000,10,0,0.9832,0.000,1.000,42.5870,-585.7087,0.0169,0.1368,-20.0000,0.0766,0.0000
5954,1676,-20.0000,10,0,0.9787,0.000,1.000,40.2696,-598.0219,3.9341,0.1363,-20.0000,0.0714,0.0000
5964,1677,-20.0000,10,0,0.9627,0.000,1.000,40.6788,-608.9006,0.0381,0.1357,-20.0000,0.1337,0.0000
5974,1678,-20.0000,10,0,0.9532,0.000,1.000,39.0376,-603.0966,0.0480,0.1352,-20.0000,0.1948,0.0000
5984,1679,-20.0000,10,0,0.9513,0.000,1.000,38.8847,-607.3212,0.0501,0.1346,-20.0000,0.2097,0.0000
5994,1680,-20.0000,10,0,0.9431,0.000,1.000,41.8799,-629.9630,2.9531,0.1341,-20.0000,0.2233,0.0000
6004,1681,-20.0000,10,0,0.9151,0.000,1.000,39.1640,-641.0235,0.0891,0.1336,-20.0000,0.3157,0.0000
6014,1682,-20.0000,10,0,0.9026,0.000,1.000,37.4546,-632.1198,0.1029,0.1330,-20.0000,0.3759,0.0000
6024,1683,-20.0000,10,0,0.9009,0.000,1.000,37.7029,-643.2363,0.1047,0.1325,-20.0000,0.3479,0.0000
6034,1684,-20.0000,10,0,0.9036,0.000,1.000,43.5454,-659.5580,0.1015,0.1320,-20.0000,0.3187,0.0000
6044,1685,-20.0000,10,0,0.9101,0.000,1.000,38.7297,-656.9636,0.0944,0.1314,-20.0000,0.2955,0.0000
6054,1686,-20.0000,10,0,0.9201,0.000,1.000,41.6926,-668.0239,0.0835,0.1309,-20.0000,0.3325,0.0000
6064,1687,-20.0000,10,0,0.9258,0.000,1.000,41.3749,-692.5487,0.0774,0.1304,-20.0000,0.3106,0.0000
6074,1688,-20.0000,10,0,0.9308,0.000,1.000,39.3916,-677.6895,0.0719,0.1298,-20.0000,0.2978,0.0000
6084,1689,-20.0000,10,0,0.9337,0.000,1.000,35.6909,-699.4390,0.0687,0.1293,-20.0000,0.2743,0.0000
6094,1690,-20.0000,10,0,0.9379,0.000,1.000,37.1623,-712.8723,0.0642,0.1288,-20.0000,0.2521,0.0000
6104,1691,-20.0000,10,0,0.9429,0.000,1.000,38.5794,-716.0389,0.0590,0.1283,-20.0000,0.2444,0.0000
6114,1692,-20.0000,10,0,0.9451,0.000,1.000,39.6510,-726.8804,0.0566,0.1278,-20.0000,0.2350,0.0000
6124,1693,-20.0000,10,0,0.9483,0.000,1.000,35.2063,-728.5960,0.0532,0.1273,-20.0000,0.2131,0.0000
6134,1694,-20.0000,10,0,0.9511,0.000,1.000,35.7507,-736.8948,0.0503,0.1268,-20.0000,0.2081,0.0000
6144,1695,-20.0000,10,0,0.9522,0.000,1.000,39.0404,-755.1080,0.0490,0.1262,-20.0000,0.1891,0.0000
6154,1696,-20.0000,10,0,0.9555,0.000,1.000,31.6950,-761.2146,0.0456,0.1257,-20.0000,0.1852,0.0000
6164,1697,-20.0000,10,0,0.9584,0.000,1.000,39.6242,-778.6715,0.0425,0.1252,-20.0000,0.1854,0.0000
6174,1698,-20.0000,10,0,0.9600,0.000,1.000,37.4258,-763.6185,0.0409,0.1247,-20.0000,0.1688,0.0000
6184,1699,-20.0000,10,0,0.9622,0.000,1.000,38.5951,-781.9154,0.0386,0.1242,-20.0000,0.1616,0.0000
6194,1700,-20.0000,10,0,0.9636,0.000,1.000,40.0997,-801.7303,0.0371,0.1237,-20.0000,0.1684,0.0000
6204,1701,-20.0000,10,0,0.9640,0.000,1.000,40.2492,-794.9563,0.0367,0.1232,-20.0000,0.1403,0.0000
6214,1702,-20.0000,10,0,0.9647,0.000,1.000,38.2264,-801.3760,0.0360,0.1227,-20.0000,0.1276,0.0000
6224,1703,-20.0000,10,0,0.9679,0.000,1.000,37.9771,-828.9540,0.0326,0.1222,-20.0000,0.1433,0.0000
6234,1704,-20.0000,10,0,0.9687,0.000,1.000,32.0708,-825.9247,0.0318,0.1217,-20.0000,0.1279,0.0000
6244,1705,-20.0000,10,0,0.9695,0.000,1.000,38.1496,-822.6716,0.0310,0.1213,-20.0000,0.1159,0.0000
6254,1706,-20.0000,10,0,0.9716,0.000,1.000,35.4340,-856.5854,0.0289,0.1208,-20.0000,0.1227,0.0000
6264,1707,-20.0000,10,0,0.9729,0.000,1.000,37.1139,-847.8266,0.0275,0.1203,-20.0000,0.1210,0.0000
6274,1708,-20.0000,10,0,0.9722,0.000,1.000,35.1180,-862.0167,0.0282,0.1198,-20.0000,0.0977,0.0000
6284,1709,-20.0000,10,0,0.9739,0.000,1.000,44.4974,-892.3322,0.0265,0.1193,-20.0000,0.1085,0.0000
6294,1710,-20.0000,10,0,0.9738,0.000,1.000,32.8528,-890.5603,0.0266,0.1188,-20.0000,0.0829,0.0000
6304,1711,-20.0000,10,0,0.9761,0.000,1.000,36.4321,-891.4650,0.0242,0.1184,-20.0000,0.0995,0.0000
6314,1712,-20.0000,10,0,0.9759,0.000,1.000,39.9785,-885.7559,0.0244,0.1179,-20.0000,0.0897,0.0000
6324,1713,-20.0000,10,0,0.9781,0.000,1.000,36.0601,-886.2091,0.0222,0.1174,-20.0000,0.0978,0.0000
6334,1714,-20.0000,10,0,0.9716,0.000,1.000,33.6060,-922.5322,3.6176,0.1169,-20.0000,0.0770,0.0000
6344,1715,-20.0000,10,0,0.9533,0.000,1.000,35.9764,-920.5494,0.0479,0.1165,-20.0000,0.1638,0.0000
6354,1716,-20.0000,10,0,0.9397,0.000,1.000,29.6019,-915.8612,0.0623,0.1160,-20.0000,0.1961,0.0000
6364,1717,-20.0000,10,0,0.9374,0.000,1.000,32.8973,-934.6875,0.0647,0.1155,-20.0000,0.2009,0.0000
6374,1718,-20.0000,10,0,0.9394,0.000,1.000,31.9106,-927.2720,0.0626,0.1151,-20.0000,0.2065,0.0000
6384,1719,-20.0000,10,0,0.9437,0.000,1.000,38.5847,-936.6938,0.0581,0.1146,-20.0000,0.2190,0.0000
6394,1720,-20.0000,10,0,0.9453,0.000,1.000,36.7656,-949.5140,0.0563,0.1141,-20.0000,0.1923,0.0000
6404,1721,-20.0000,10,0,0.9509,0.000,1.000,34.7620,-957.5885,0.0504,0.1137,-20.0000,0.2043,0.0000
6414,1722,-20.0000,10,0,0.9529,0.000,1.000,37.3160,-970.5773,0.0483,0.1132,-20.0000,0.1895,0.0000
