step,episode,ep_reward,ep_steps,success,p_hidden,critic_loss,actor_loss,coverage_loss,alpha
6030,1206,-5.2855,5,0,0.8867,1383.9033,57.2840,0.1006,0.1201
6035,1207,-37.7399,5,0,0.9357,1251.0310,56.4140,0.0682,0.1200
6040,1208,-10.6350,5,0,0.9518,1477.0912,58.8125,0.0477,0.1200
6045,1209,5.6039,5,0,0.9373,1137.9253,58.6683,0.0623,0.1199
6050,1210,28.2491,5,0,0.9456,1197.3717,53.4384,3.1679,0.1198
6055,1211,-58.8674,5,0,0.9136,1020.8623,56.0363,0.0853,0.1198
6060,1212,55.8994,5,0,0.8815,1153.5278,57.6139,0.9155,0.1197
6065,1213,56.2145,5,0,0.8568,1040.2194,51.3237,2.1156,0.1197
6070,1214,-9.3406,5,0,0.7640,1062.9556,56.0870,0.2398,0.1196
6075,1215,6.1835,5,0,0.8652,1222.9142,48.5478,0.1260,0.1195
6080,1216,17.7597,5,0,0.7880,1474.5820,52.3127,1.6717,0.1195
6085,1217,-26.2351,5,0,0.8363,1215.5093,61.2098,0.1439,0.1194
6090,1218,45.8947,5,0,0.7560,1423.2340,53.3818,1.4723,0.1194
6095,1219,-41.9990,5,0,0.7534,960.0193,54.4050,0.2771,0.1193
6100,1220,-15.3009,5,0,0.6719,1260.8403,47.9726,0.3642,0.1192
6105,1221,-7.7659,5,0,0.6009,1136.4309,51.0258,0.5163,0.1192
6110,1222,1.5414,5,0,0.7114,1356.1216,61.5867,1.2996,0.1191
6115,1223,-36.7662,5,0,0.7446,1155.0665,58.1866,0.3176,0.1191
6120,1224,-3.5711,5,0,0.6876,1265.1783,51.9448,0.3588,0.1190
6125,1225,-20.8785,5,0,0.7855,1326.8317,56.1046,0.2134,0.1189
6130,1226,7.0395,5,0,0.7849,1244.6328,54.5630,0.2281,0.1189
6135,1227,-37.1532,5,0,0.8078,1102.4169,49.8655,0.2472,0.1188
6140,1228,45.5187,5,0,0.7893,1176.8627,50.7532,1.6878,0.1188
6145,1229,-42.0228,5,0,0.7447,1199.9182,54.5803,0.2674,0.1187
6150,1230,-20.7962,5,0,0.7776,1381.0100,61.2525,0.2223,0.1186
6155,1231,7.1676,5,0,0.7333,1215.2329,49.7817,0.2454,0.1186
6160,1232,-53.4418,5,0,0.6795,1277.2456,49.8893,0.3232,0.1185
6165,1233,-42.4754,5,0,0.8407,1021.8514,53.6808,0.1521,0.1184
6170,1234,28.9013,5,0,0.8254,1110.0569,52.5935,1.9617,0.1184
6175,1235,7.0642,5,0,0.7604,1088.1660,50.9971,0.2320,0.1183
6180,1236,-9.7357,5,0,0.8375,914.1429,52.2385,0.1656,0.1183
6185,1237,-4.4756,5,0,0.7998,1196.8057,50.1377,0.2072,0.1182
6190,1238,-25.6449,5,0,0.7581,1146.9435,52.8989,0.2427,0.1181
6195,1239,40.1699,5,0,0.8349,1121.1498,53.0339,1.4950,0.1181
6200,1240,7.0730,5,0,0.7860,1197.3872,51.8156,0.2324,0.1180
6205,1241,-21.1410,5,0,0.8536,950.7420,51.5144,0.1553,0.1180
6210,1242,-25.6512,5,0,0.7704,1211.9351,54.4015,0.2578,0.1179
6215,1243,-4.7839,5,0,0.8273,1298.3472,54.9550,0.1699,0.1178
6220,1244,-26.2752,5,0,0.8736,1427.0205,61.2810,0.1284,0.1178
6225,1245,28.7317,5,0,0.8776,1319.7312,52.5492,0.5186,0.1177
6230,1246,-26.2850,5,0,0.8669,1284.9329,52.2998,0.1223,0.1177
6235,1247,-32.4233,5,0,0.8530,1137.7590,54.3209,0.1450,0.1176
6240,1248,-42.5222,5,0,0.8862,1342.2068,53.9548,0.1225,0.1175
6245,1249,-9.9217,5,0,0.8632,1063.5856,57.2363,0.1493,0.1175
6250,1250,39.9447,5,0,0.8406,1199.5276,56.0598,0.8025,0.1174
6255,1251,-26.3711,5,0,0.8934,1416.8008,49.4087,0.1104,0.1174
6260,1252,-42.4279,5,0,0.8526,1417.7571,57.2352,0.1426,0.1173
6265,1253,-32.3927,5,0,0.8281,1200.2349,56.1701,0.4904,0.1173
6270,1254,7.6286,5,0,0.8006,1185.4142,48.0686,0.7406,0.1172
6275,1255,-42.4732,5,0,0.8672,1509.2769,54.0307,0.1310,0.1171
6280,1256,39.8597,5,0,0.8715,1302.0729,55.0121,1.6901,0.1171
6285,1257,-32.4939,5,0,0.8350,1247.6108,57.1364,0.1650,0.1170
6290,1258,-10.1598,5,0,0.8761,1266.5801,55.2203,0.1154,0.1170
6295,1259,7.8962,5,0,0.7610,1139.9858,49.5515,1.4890,0.1169
6300,1260,34.8806,5,0,0.6840,1315.7145,57.1306,0.7626,0.1168
6305,1261,-42.3112,5,0,0.7235,1403.4257,56.8343,0.2651,0.1168
6310,1262,57.2945,5,0,0.7638,1171.0813,43.4906,0.2609,0.1167
6315,1263,-36.8723,5,0,0.6191,1423.5315,62.8282,0.4427,0.1167
6320,1264,-9.9057,5,0,0.8576,1218.1785,49.4673,0.1484,0.1166
6325,1265,45.8095,5,0,0.7017,1323.6619,59.6347,0.4168,0.1165
6330,1266,-20.9100,5,0,0.8118,1047.7446,59.0035,0.2039,0.1165
6335,1267,-20.9432,5,0,0.8149,1386.5765,59.2658,0.1772,0.1164
6340,1268,-48.6679,5,0,0.8312,1059.8329,51.9107,0.1722,0.1164
6345,1269,-21.0718,5,0,0.8477,1055.4689,54.2080,0.1714,0.1163
6350,1270,-21.3096,5,0,0.8762,1428.3914,53.1283,0.1257,0.1162
6355,1271,-70.0000,5,0,0.8875,1274.1597,50.8253,0.1146,0.1162
6360,1272,-58.7471,5,0,0.8735,1196.8306,55.7771,0.1175,0.1161
6365,1273,44.6953,5,0,0.9183,1087.8840,54.1673,0.5766,0.1161
6370,1274,-26.4969,5,0,0.9078,1182.3289,55.5568,0.0935,0.1160
6375,1275,5.8470,5,0,0.9084,1150.6111,51.0400,0.0885,0.1159
6380,1276,-10.3428,5,0,0.9123,1125.5188,43.3975,0.0879,0.1159
6385,1277,5.7327,5,0,0.9235,1168.8254,52.5879,0.0761,0.1158
6390,1278,-58.8469,5,0,0.9117,1074.9553,51.3605,0.0825,0.1158
6395,1279,-37.6939,5,0,0.9130,1149.9622,54.7590,0.0820,0.1157
6400,1280,-10.6230,5,0,0.9133,1153.5284,56.6476,0.0568,0.1157
6405,1281,-21.5527,5,0,0.9121,1136.5530,48.9050,0.0778,0.1156
6410,1282,-5.4746,5,0,0.9272,989.5751,53.8809,0.0691,0.1155
6415,1283,-26.6868,5,0,0.9380,1205.2393,51.2193,0.0561,0.1155
6420,1284,5.5555,5,0,0.9473,1303.1362,52.6399,0.0572,0.1154
6425,1285,-16.6750,5,0,0.9196,1248.8480,49.5337,0.5486,0.1154
6430,1286,-37.7381,5,0,0.9288,1452.8505,55.6436,0.0680,0.1153
6435,1287,-26.5935,5,0,0.9364,1229.9558,46.0073,0.0691,0.1152
6440,1288,-26.7609,5,0,0.9571,1249.3448,48.4644,0.0406,0.1152
6445,1289,-21.6011,5,0,0.9337,1068.6775,52.7326,0.0685,0.1151
6450,1290,-21.7242,5,0,0.9518,1467.7363,52.9285,0.0451,0.1151
6455,1291,-43.8640,5,0,0.9320,1204.9890,57.4619,0.0631,0.1150
6460,1292,-26.6245,5,0,0.9368,1380.0532,50.8318,0.0646,0.1149
6465,1293,-10.3693,5,0,0.9174,1293.0979,57.9874,0.0830,0.1149
6470,1294,-10.4316,5,0,0.9270,1154.5126,51.9905,0.0742,0.1148
6475,1295,-26.7937,5,0,0.9669,923.4691,49.3340,0.0346,0.1148
6480,1296,-26.6881,5,0,0.9397,1190.9966,50.5362,0.0567,0.1147
6485,1297,-21.6999,5,0,0.8927,980.9455,58.3923,0.4883,0.1147
6490,1298,28.3005,5,0,0.9461,1113.4890,49.2384,0.0495,0.1146
6495,1299,-5.5472,5,0,0.9380,1212.8892,52.1015,0.0643,0.1145
6500,1300,-21.5910,5,0,0.9373,1001.9512,50.8447,0.0646,0.1145
6505,1301,-26.6717,5,0,0.9449,1158.1497,50.2568,0.0542,0.1144
6510,1302,-10.6539,5,0,0.9540,1013.8049,53.8240,0.0483,0.1144
6515,1303,55.8386,5,0,0.9031,1165.7961,54.0781,1.8827,0.1143
6520,1304,-21.5054,5,0,0.9433,1165.4252,51.9865,0.0690,0.1142
6525,1305,-10.4718,5,0,0.9254,1664.9998,55.4239,0.0656,0.1142
6530,1306,-10.3338,5,0,0.9179,1038.5603,50.5573,0.0902,0.1141
6535,1307,-21.6454,5,0,0.9303,1335.4727,51.1009,0.0502,0.1141
6540,1308,-37.6880,5,0,0.8953,1062.6937,58.5905,0.0945,0.1140
6545,1309,-10.7113,5,0,0.9644,1443.6295,52.2529,0.0367,0.1140
6550,1310,-26.7779,5,0,0.9637,1441.8770,53.0737,0.0370,0.1139
6555,1311,5.3340,5,0,0.9608,1227.7347,52.1368,0.0340,0.1138
6560,1312,-42.7935,5,0,0.9405,1010.8815,55.2833,0.0600,0.1138
6565,1313,-3.8697,5,0,0.9342,1152.8660,54.6135,0.5948,0.1137
6570,1314,44.3880,5,0,0.9409,1291.2610,45.6315,1.1692,0.1137
6575,1315,5.4851,5,0,0.9386,1165.7863,58.3675,0.0498,0.1136
6580,1316,5.5822,5,0,0.9428,1150.2881,59.1469,0.0600,0.1135
6585,1317,-42.8329,5,0,0.9563,1217.7471,43.6342,0.0403,0.1135
6590,1318,5.6987,5,0,0.9311,1293.3812,53.4548,0.0725,0.1134
6595,1319,-48.9560,5,0,0.9576,1177.7021,51.8313,0.0332,0.1134
6600,1320,-21.7271,5,0,0.9511,1171.7308,47.5063,0.0483,0.1133
6605,1321,-5.7073,5,0,0.9619,1210.2286,54.5584,0.0376,0.1133
6610,1322,22.2375,5,0,0.9426,1188.9645,47.4795,1.1583,0.1132
6615,1323,-21.5629,5,0,0.9279,1275.0801,60.9804,0.0749,0.1131
6620,1324,-32.8042,5,0,0.9436,1127.5311,56.7760,0.0497,0.1131
6625,1325,55.4939,5,0,0.9483,1148.4724,50.9121,0.0507,0.1130
6630,1326,-37.8514,5,0,0.9597,1171.4282,53.5518,0.0406,0.1130
6635,1327,-5.5875,5,0,0.9436,1233.3501,45.8414,0.0540,0.1129
6640,1328,5.5720,5,0,0.9377,1273.9617,56.1922,0.0590,0.1129
6645,1329,-10.5782,5,0,0.9418,1327.9127,48.8191,0.0524,0.1128
6650,1330,-42.8121,5,0,0.9511,1412.9109,53.6051,0.0489,0.1127
6655,1331,-32.8377,5,0,0.9568,1240.7742,53.6355,0.0375,0.1127
6660,1332,-53.8283,5,0,0.9185,1498.3777,38.7261,0.0705,0.1126
6665,1333,-27.7596,5,0,0.9194,1091.2598,51.3567,0.0684,0.1126
6670,1334,-10.6532,5,0,0.9363,1169.7092,54.3856,0.0507,0.1125
6675,1335,5.3813,5,0,0.9584,1236.4861,45.3806,0.0390,0.1125
6680,1336,39.3112,5,0,0.9630,1350.0771,51.7441,0.0413,0.1124
6685,1337,5.5195,5,0,0.9469,1193.8618,45.5797,0.0534,0.1123
6690,1338,-37.6328,5,0,0.9089,1283.0334,49.9552,0.0779,0.1123
6695,1339,-10.7173,5,0,0.9506,1351.5845,53.3883,0.0390,0.1122
6700,1340,-16.8503,5,0,0.9589,952.4896,51.0048,0.0291,0.1122
6705,1341,-26.8996,5,0,0.9805,1194.0195,49.8684,0.0177,0.1121
6710,1342,-10.5073,5,0,0.9279,1141.0264,55.5589,0.0643,0.1121
6715,1343,-37.9044,5,0,0.9738,1286.7358,50.5457,0.0255,0.1120
6720,1344,5.3115,5,0,0.9614,1322.7570,56.6387,0.0317,0.1119
6725,1345,-32.8793,5,0,0.9727,1139.7537,51.3551,0.0310,0.1119
6730,1346,39.4426,5,0,0.9343,1045.9150,49.3603,1.6411,0.1118
6735,1347,-10.7456,5,0,0.9670,1443.3458,48.7243,0.0326,0.1118
6740,1348,-21.7882,5,0,0.9631,1086.0315,61.1741,0.0360,0.1117
6745,1349,-58.9436,5,0,0.9716,1306.2207,47.2612,0.0293,0.1117
6750,1350,-42.8076,5,0,0.9469,1354.5874,44.9280,0.0509,0.1116
6755,1351,-26.8444,5,0,0.9741,1380.3644,55.9376,0.0254,0.1115
6760,1352,-42.9293,5,0,0.9802,1059.4207,50.4746,0.0182,0.1115
6765,1353,-10.7421,5,0,0.9675,1178.7229,52.4147,0.0328,0.1114
6770,1354,-21.7483,5,0,0.9575,1106.4160,51.5000,0.0425,0.1114
6775,1355,-37.8653,5,0,0.9638,1255.2920,51.8332,0.0315,0.1113
6780,1356,-48.9602,5,0,0.9516,1437.1892,44.4017,0.0376,0.1113
6785,1357,44.3989,5,0,0.9454,1280.9346,48.8845,2.2678,0.1112
6790,1358,-26.8324,5,0,0.9673,1169.3530,52.3343,0.0286,0.1111
6795,1359,-37.8711,5,0,0.9577,1380.0508,56.5011,0.0378,0.1111
6800,1360,-5.7984,5,0,0.9720,1235.2388,53.3276,0.0259,0.1110
6805,1361,-53.9509,5,0,0.9601,1024.1327,50.6165,0.0363,0.1110
6810,1362,-53.9433,5,0,0.9734,1502.0818,50.7394,0.0258,0.1109
6815,1363,-26.7752,5,0,0.9685,1203.2893,56.8595,0.0340,0.1109
6820,1364,-58.9081,5,0,0.9449,1116.1545,54.1264,0.0553,0.1108
6825,1365,-26.8883,5,0,0.9785,932.9750,55.5618,0.0188,0.1108
6830,1366,-58.9505,5,0,0.9762,1411.1931,38.8057,0.0246,0.1107
6835,1367,-21.6818,5,0,0.9395,1317.4325,52.1606,0.0522,0.1106
6840,1368,-37.7702,5,0,0.9485,1068.3777,54.2942,0.0554,0.1106
6845,1369,-42.8274,5,0,0.9609,1182.2224,46.6956,0.0378,0.1105
6850,1370,-5.7394,5,0,0.9679,1288.3430,44.5128,0.0333,0.1105
6855,1371,-21.8397,5,0,0.9753,1192.0283,52.1649,0.0276,0.1104
6860,1372,-10.7267,5,0,0.9677,1241.3318,48.1625,0.0344,0.1104
6865,1373,5.3110,5,0,0.9675,1278.8940,55.2713,0.0316,0.1103
6870,1374,-26.7496,5,0,0.9568,1200.0096,56.3285,0.0447,0.1102
6875,1375,-10.8195,5,0,0.9769,1058.1676,50.7998,0.0229,0.1102
6880,1376,-26.7628,5,0,0.9576,1295.2092,52.5113,0.0378,0.1101
6885,1377,-26.8349,5,0,0.9734,1363.3457,50.8810,0.0244,0.1101
6890,1378,12.3798,5,0,0.9023,1172.5719,49.8116,1.8170,0.1100
6895,1379,-5.7368,5,0,0.9633,1129.2448,47.2503,0.0321,0.1100
6900,1380,-32.8756,5,0,0.9680,1188.5525,49.9570,0.0300,0.1099
6905,1381,-21.8722,5,0,0.9760,1125.1614,45.7365,0.0216,0.1099
6910,1382,-21.8787,5,0,0.9730,1289.2439,51.0777,0.0218,0.1098
6915,1383,-26.6534,5,0,0.9084,1285.4088,45.8519,0.0503,0.1097
6920,1384,-58.9252,5,0,0.9439,1282.0903,56.3755,0.0353,0.1097
6925,1385,-10.8183,5,0,0.9767,1106.5120,49.4997,0.0221,0.1096
6930,1386,-10.6509,5,0,0.9602,1256.1021,56.5926,0.0456,0.1096
6935,1387,-5.7895,5,0,0.9651,1494.6639,49.8895,0.0248,0.1095
6940,1388,5.5160,5,0,0.9627,1306.9697,57.5081,0.0532,0.1095
6945,1389,-26.4577,5,0,0.8924,1136.2133,51.5152,0.0812,0.1094
6950,1390,-16.7828,5,0,0.9423,1381.2534,53.4791,0.0399,0.1094
6955,1391,-26.6889,5,0,0.9451,1265.7449,52.7269,0.0559,0.1093
6960,1392,-53.9146,5,0,0.9620,1296.6377,53.8749,0.0283,0.1092
6965,1393,-32.9096,5,0,0.9728,1222.2139,46.4774,0.0253,0.1092
6970,1394,-42.8871,5,0,0.9725,1173.5979,46.0283,0.0287,0.1091
6975,1395,-10.8646,5,0,0.9815,1282.4170,49.9746,0.0174,0.1091
6980,1396,-10.8407,5,0,0.9795,1579.9132,62.0614,0.0201,0.1090
6985,1397,-26.9086,5,0,0.9830,1345.5504,53.3475,0.0165,0.1090
6990,1398,7.2246,5,0,0.9425,1172.6318,44.4036,2.2830,0.1089
6995,1399,23.2187,5,0,0.9467,1337.3807,52.7292,0.6161,0.1089
7000,1400,-42.9087,5,0,0.9528,1401.0559,51.7296,0.0262,0.1088
7005,1401,5.7399,5,0,0.9225,1198.7234,44.9763,0.0770,0.1087
7010,1402,-27.8304,5,0,0.9581,1038.9685,48.7353,0.0433,0.1087
7015,1403,-21.7462,5,0,0.9601,1270.4148,51.0184,0.0440,0.1086
7020,1404,-37.8511,5,0,0.9516,1288.3723,52.4870,0.0414,0.1086
7025,1405,-26.5948,5,0,0.9400,1281.0752,55.7945,0.0694,0.1085
7030,1406,5.3446,5,0,0.9686,1327.6023,51.1882,0.0351,0.1085
7035,1407,23.5540,5,0,0.9071,1230.8490,39.4100,1.3492,0.1084
7040,1408,-10.8364,5,0,0.9727,1195.5879,56.5136,0.0221,0.1084
7045,1409,24.1024,5,0,0.7474,1326.8380,46.9869,1.1649,0.1083
7050,1410,-48.7483,5,0,0.8742,1292.4768,47.0235,0.0965,0.1082
7055,1411,23.2264,5,0,0.8956,1475.1902,52.6113,0.9003,0.1082
7060,1412,5.3700,5,0,0.9402,1586.6362,44.3878,0.0379,0.1081
7065,1413,5.9958,5,0,0.8208,1253.8789,47.1412,0.1059,0.1081
7070,1414,-21.5230,5,0,0.9176,1364.8083,54.7692,0.0869,0.1080
7075,1415,-42.4078,5,0,0.8375,1246.5510,47.6832,0.1697,0.1080
7080,1416,40.1360,5,0,0.7305,1242.6733,57.0822,0.3515,0.1079
7085,1417,-9.9044,5,0,0.8890,1147.6367,51.2268,0.1399,0.1079
7090,1418,-10.6737,5,0,0.9596,1263.1572,50.1202,0.0428,0.1078
7095,1419,-10.6356,5,0,0.9601,1242.9176,51.0907,0.0457,0.1077
7100,1420,-10.4497,5,0,0.9043,1287.5341,45.3313,0.0760,0.1077
7105,1421,56.6435,5,0,0.7220,1356.0571,52.7023,0.3737,0.1076
7110,1422,-26.6379,5,0,0.9280,1113.1924,51.5333,0.0634,0.1076
7115,1423,17.1891,5,0,0.9284,1403.8044,47.7969,2.0704,0.1075
7120,1424,-5.0499,5,0,0.8867,1277.8972,54.3900,0.1244,0.1075
7125,1425,-21.6707,5,0,0.9384,1502.7885,49.5211,0.0587,0.1074
7130,1426,-21.3224,5,0,0.8838,1169.2831,46.4154,0.1173,0.1074
7135,1427,-10.3601,5,0,0.8797,1205.0240,48.7798,0.0779,0.1073
7140,1428,-37.6420,5,0,0.9164,1567.6631,49.4429,0.0988,0.1073
7145,1429,-25.5899,5,0,0.7418,1106.5879,51.6889,0.2452,0.1072
7150,1430,-27.2212,5,0,0.6337,1300.7329,50.4009,0.3187,0.1071
7155,1431,-5.8477,5,0,0.9813,1372.2865,44.5377,0.0191,0.1071
7160,1432,28.1574,5,0,0.9675,1428.8751,49.8118,3.5664,0.1070
7165,1433,-3.8376,5,0,0.9030,1339.3557,49.8271,0.5122,0.1070
7170,1434,39.6730,5,0,0.8645,1305.9556,47.7196,0.4533,0.1069
7175,1435,-37.7523,5,0,0.8239,1432.7793,56.5935,0.1001,0.1069
7180,1436,-37.2239,5,0,0.8367,1361.3730,42.5510,0.2208,0.1068
7185,1437,-20.8174,5,0,0.7915,1220.6130,44.8526,0.2098,0.1068
7190,1438,-38.5289,5,0,0.7600,1249.8512,51.8630,0.2508,0.1067
7195,1439,-10.0785,5,0,0.8895,1133.3562,46.8408,0.1263,0.1067
7200,1440,-21.4179,5,0,0.9424,1394.8159,49.0289,0.0830,0.1066
7205,1441,45.6697,5,0,0.7193,1141.5315,47.8249,1.0853,0.1065
7210,1442,-4.2942,5,0,0.7905,1297.6946,40.4565,0.2460,0.1065
7215,1443,23.6154,5,0,0.8883,1417.5594,54.9565,2.2894,0.1064
7220,1444,-25.9076,5,0,0.7380,1287.3501,42.9413,0.2107,0.1064
7225,1445,-20.8791,5,0,0.8074,1088.5610,48.5672,0.1974,0.1063
7230,1446,56.5879,5,0,0.7907,1170.1410,55.8309,1.4139,0.1063
7235,1447,-8.9881,5,0,0.7335,1177.0698,48.9505,0.2590,0.1062
7240,1448,-42.1301,5,0,0.7889,1189.8457,48.3371,0.2651,0.1062
7245,1449,-25.1303,5,0,0.6915,1101.0055,57.1693,0.3771,0.1061
7250,1450,-4.3897,5,0,0.7869,1171.7356,46.6598,0.2301,0.1061
7255,1451,13.0764,5,0,0.7141,1389.9135,47.6642,0.9398,0.1060
7260,1452,-9.4880,5,0,0.7859,1132.6962,50.8614,0.2230,0.1060
7265,1453,39.9850,5,0,0.8770,1225.8342,48.9926,0.1253,0.1059
7270,1454,5.7676,5,0,0.9212,1138.0193,44.4268,0.0801,0.1058
7275,1455,-32.5543,5,0,0.6096,1246.6691,48.2827,0.1932,0.1058
7280,1456,-26.3063,5,0,0.8362,1082.9944,50.5528,0.1908,0.1057
7285,1457,23.4334,5,0,0.9188,1028.1600,45.2509,2.5789,0.1057
7290,1458,45.1078,5,0,0.8239,1263.5627,58.7599,1.4408,0.1056
7295,1459,-37.0536,5,0,0.7689,1030.8457,53.0432,0.2312,0.1056
7300,1460,-4.3095,5,0,0.7102,1021.3748,50.4532,0.2681,0.1055
7305,1461,-48.7322,5,0,0.6822,1224.1257,49.4750,0.3150,0.1055
7310,1462,-25.5487,5,0,0.7378,1111.9845,52.6293,0.2647,0.1054
7315,1463,-48.6663,5,0,0.8331,1293.2882,53.7403,0.1924,0.1054
7320,1464,-15.5298,5,0,0.7187,983.9852,49.3976,0.3167,0.1053
7325,1465,-9.8625,5,0,0.8509,1395.6809,50.4043,0.1534,0.1053
7330,1466,6.7409,5,0,0.8312,1225.2633,46.6512,0.1925,0.1052
7335,1467,-21.4833,5,0,0.9087,1165.9623,50.6446,0.0880,0.1051
7340,1468,-27.6183,5,0,0.7749,1080.6332,50.4657,0.2140,0.1051
7345,1469,-10.4726,5,0,0.9365,1391.9954,49.4984,0.0681,0.1050
7350,1470,-26.2596,5,0,0.8791,1237.0386,49.6703,0.1384,0.1050
7355,1471,-37.6583,5,0,0.8855,1356.4304,46.2517,0.1114,0.1049
7360,1472,-10.2548,5,0,0.9096,1462.4502,45.5236,0.1006,0.1049
7365,1473,-10.5242,5,0,0.9512,1180.3037,46.4721,0.0597,0.1048
7370,1474,-26.6650,5,0,0.9483,1256.1437,53.2693,0.0610,0.1048
7375,1475,-16.4305,5,0,0.8475,1271.5719,46.3907,0.1333,0.1047
7380,1476,-58.9589,5,0,0.9334,1042.9948,51.6488,0.0671,0.1047
7385,1477,-53.8860,5,0,0.9438,1061.0266,55.6215,0.0572,0.1046
7390,1478,-21.6776,5,0,0.9477,1146.3434,45.6576,0.0526,0.1046
7395,1479,-26.6354,5,0,0.9336,1092.8014,47.8008,0.0610,0.1045
7400,1480,-32.6973,5,0,0.9090,1539.1292,56.3826,0.0928,0.1045
7405,1481,-21.5494,5,0,0.8512,1019.6899,46.6765,0.0640,0.1044
7410,1482,-5.8149,5,0,0.9770,1321.1777,50.3669,0.0232,0.1044
7415,1483,-37.8246,5,0,0.9543,1444.2681,53.7398,0.0465,0.1043
7420,1484,-5.7698,5,0,0.9685,1085.5459,48.2492,0.0282,0.1042
7425,1485,-26.8687,5,0,0.9744,1037.5186,51.7862,0.0254,0.1042
7430,1486,-32.8190,5,0,0.9246,1117.0852,49.3590,0.0664,0.1041
7435,1487,5.5741,5,0,0.8669,1390.7908,49.0344,0.0608,0.1041
7440,1488,-16.8506,5,0,0.9764,1125.3942,52.1546,0.0255,0.1040
7445,1489,-10.7591,5,0,0.9738,1260.9188,46.4859,0.0296,0.1040
7450,1490,-21.7293,5,0,0.9578,1292.9329,52.2439,0.0447,0.1039
7455,1491,-26.8453,5,0,0.9746,1163.6812,42.8372,0.0247,0.1039
7460,1492,-32.8232,5,0,0.9564,1244.6602,45.1260,0.0490,0.1038
7465,1493,-27.9248,5,0,0.9829,1242.0784,55.1008,0.0200,0.1038
7470,1494,-42.9337,5,0,0.9849,1477.5254,46.0817,0.0140,0.1037
7475,1495,7.0920,5,0,0.9775,1248.8870,50.1590,3.8496,0.1037
7480,1496,-5.6369,5,0,0.9462,1232.0073,48.5790,0.0484,0.1036
7485,1497,-26.7264,5,0,0.9205,1503.2252,43.0293,0.0529,0.1036
7490,1498,-10.7825,5,0,0.9693,1148.0305,47.9145,0.0291,0.1035
7495,1499,5.6280,5,0,0.9377,1345.7787,51.0680,0.0649,0.1035
7500,1500,-26.5729,5,0,0.9282,1093.2100,46.0426,0.0741,0.1034
7505,1501,-42.6288,5,0,0.9095,1102.2871,45.7271,0.1012,0.1033
7510,1502,23.4218,5,0,0.9278,1254.7136,54.8437,1.4945,0.1033
7515,1503,-26.6231,5,0,0.9392,1094.5469,42.1877,0.0599,0.1032
7520,1504,-10.6436,5,0,0.9530,1169.6880,53.2784,0.0467,0.1032
7525,1505,-75.0000,5,0,0.8403,1224.4301,50.1183,0.1595,0.1031
7530,1506,-26.6337,5,0,0.9084,1133.8202,47.9924,0.0703,0.1031
7535,1507,-42.7013,5,0,0.9105,1136.9788,42.3883,0.0942,0.1030
7540,1508,-26.5878,5,0,0.8847,1423.4629,54.6937,0.0783,0.1030
7545,1509,55.3748,5,0,0.9525,1266.3934,48.3004,3.3036,0.1029
7550,1510,-26.3991,5,0,0.8684,1233.9406,50.7776,0.1179,0.1029
7555,1511,-5.5072,5,0,0.9327,1250.7166,50.0655,0.0648,0.1028
7560,1512,17.4359,5,0,0.8816,1419.8013,52.6188,2.3113,0.1028
7565,1513,-27.7416,5,0,0.8543,1109.6733,47.5845,0.0906,0.1027
7570,1514,-26.1383,5,0,0.7999,1514.3300,55.0747,0.1450,0.1027
7575,1515,-37.4323,5,0,0.8664,1332.2952,46.0320,0.1499,0.1026
7580,1516,45.1360,5,0,0.8489,1319.4199,47.0648,1.9344,0.1026
7585,1517,-9.8771,5,0,0.8146,1194.6324,47.8868,0.1627,0.1025
7590,1518,24.6509,5,0,0.6330,1552.5822,47.9753,0.6007,0.1025
7595,1519,-15.7830,5,0,0.7982,1327.9156,51.7875,0.2095,0.1024
7600,1520,-9.6899,5,0,0.8228,1043.4952,50.3496,0.1802,0.1024
7605,1521,24.4048,5,0,0.7430,1158.8461,48.7989,0.9210,0.1023
7610,1522,7.0446,5,0,0.7955,1221.7747,55.6910,0.2288,0.1023
7615,1523,-42.0019,5,0,0.6737,1205.8025,57.4588,0.3585,0.1022
7620,1524,6.2523,5,0,0.8509,1304.3715,52.6412,0.1344,0.1021
7625,1525,-58.7018,5,0,0.8369,1264.7660,48.3269,0.1741,0.1021
7630,1526,-20.6518,5,0,0.7983,1434.3613,58.8298,0.2522,0.1020
7635,1527,-26.3030,5,0,0.8916,1167.4537,50.4880,0.1181,0.1020
7640,1528,-10.1533,5,0,0.8869,1332.3877,52.8739,0.1135,0.1019
7645,1529,-42.6295,5,0,0.8964,1201.2234,49.2010,0.1123,0.1019
7650,1530,6.0715,5,0,0.8784,1289.8501,47.5048,0.1134,0.1018
7655,1531,5.6218,5,0,0.9299,1517.2562,45.9838,0.0642,0.1018
7660,1532,-42.6183,5,0,0.9058,1014.8051,53.9041,0.0924,0.1017
7665,1533,-42.7608,5,0,0.9362,1023.1179,48.8431,0.0647,0.1017
7670,1534,-10.4699,5,0,0.9357,1248.5406,45.4860,0.0645,0.1016
7675,1535,-42.7315,5,0,0.9337,1235.0315,45.2825,0.0671,0.1016
7680,1536,-37.7321,5,0,0.9294,1276.1448,48.7254,0.0715,0.1015
7685,1537,-32.7033,5,0,0.8987,1207.7794,51.5297,0.0854,0.1015
7690,1538,44.5551,5,0,0.9212,1317.1218,44.1738,2.6542,0.1014
7695,1539,-58.8282,5,0,0.8559,1151.9011,50.7369,0.0853,0.1014
